paper_id,authors,year,title,source,relevance_score
40002648,Leutz-Schmidt 2025,2025,Performance of Large Language Models ChatGPT and Gemini on Workplace Management Questions in Radiology.,PubMed,1.0
40001686,Akcali 2025,2025,Automated Extraction of Key Entities from Non-English Mammography Reports Using Named Entity Recognition with Prompt Engineering.,PubMed,1.0
40001676,Kumar 2025,2025,Applications of Machine Learning-Driven Molecular Models for Advancing Ophthalmic Precision Medicine.,PubMed,1.0
40000971,Luo 2025,2025,Evaluation of the clinical value of CCTA as the preferred screening method in patients with chronic coronary syndrome.,PubMed,1.0
39998369,Larson 2025,2025,Assessing Completeness of Clinical Histories Accompanying Imaging Orders Using Adapted Open-Source and Closed-Source Large Language Models.,PubMed,1.0
39997791,Porcellato 2025,2025,Exploring Applications of Artificial Intelligence in Critical Care Nursing: A Systematic Review.,PubMed,1.0
39997543,Pedersen 2025,2025,Pano-GAN: A Deep Generative Model for Panoramic Dental Radiographs.,PubMed,1.0
39993375,Krishna 2025,2025,Guided synthesis of annotated lung CT images with pathologies using a multi-conditioned denoising diffusion probabilistic model (mDDPM).,PubMed,1.0
39992569,Pesapane 2025,2025,"A preliminary investigation into the potential, pitfalls, and limitations of large language models for mammography interpretation.",PubMed,1.0
39992457,Harlianto 2025,2025,"Aortic, musculoskeletal and organ characteristics on computed tomography in knee osteoarthritis - an explorative study in the IMI-APPROACH cohort.",PubMed,1.0
39991468,Quarin 2025,2025,AI in SERS sensing moving from discriminative to generative.,PubMed,1.0
39987535,Saadh 2025,2025,Metal nanoparticles as a promising therapeutic approach for prostate cancer diagnosis and therapy: a comprehensive review.,PubMed,1.0
39985841,da Costa Nascimento 2025,2025,A novel generative model for brain tumor detection using magnetic resonance imaging.,PubMed,1.0
39985574,Curti 2025,2025,Seizure freedom and therapy discontinuation in patients with idiopathic generalized epilepsy: retrospective cohort study from a tertiary epilepsy outpatient service.,PubMed,1.0
39982556,Hadjiathanasiou 2025,2025,Artificial intelligence in neurovascular decision-making: a comparative analysis of ChatGPT-4 and multidisciplinary expert recommendations for unruptured intracranial aneurysms.,PubMed,1.0
39982552,Łajczak 2025,2025,"Comparison of accuracy of pedicle screw placement for adolescent idiopathic scoliosis using freehand fluoroscopic, navigation, and robotic-assisted techniques - a systematic review and bayesian network meta-analysis.",PubMed,1.0
39982460,Fink 2025,2025,[Optimized interaction with Large Language Models : A practical guide to Prompt Engineering and Retrieval-Augmented Generation].,PubMed,1.0
39975915,Lyu 2025,2025,Learning neuroimaging models from health system-scale data.,PubMed,1.0
39973351,Turner 2025,2025,Intuitive Human-Artificial Intelligence Theranostic Complementarity.,PubMed,1.0
39972267,Li 2025,2025,Integrative diagnosis of psychiatric conditions using ChatGPT and fMRI data.,PubMed,1.0
39971817,Yang 2025,2025,Enhancing Chest X-ray Diagnosis with a Multimodal Deep Learning Network by Integrating Clinical History to Refine Attention.,PubMed,1.0
39969566,Anjum 2025,2025,Letter to the Editor: Evaluation of Cardiac Function in Children Undergoing Liver Transplantation.,PubMed,1.0
39969431,Vong 2025,2025,Automated identification of incidental hepatic steatosis on Emergency Department imaging using large language models.,PubMed,1.0
39969276,Huhtanen 2025,2025,Machine Learning and Deep Learning Models for Automated Protocoling of Emergency Brain MRI Using Text from Clinical Referrals.,PubMed,1.0
39968311,Altalla' 2025,2025,Radiology Report Annotation Using Generative Large Language Models: Comparative Analysis.,PubMed,1.0
39966849,Tavandžis 2025,2025,Bilateral lung herniation with parenchymal infarction following clamshell thoracotomy for lobar lung transplantation: a case report.,PubMed,1.0
39966263,Potočnik 2025,2025,Can ChatGPT and Gemini justify brain CT referrals? A comparative study with human experts and a custom prediction model.,PubMed,1.0
39965195,Chow 2025,2025,Developing Effective Frameworks for Large Language Model-Based Medical Chatbots: Insights From Radiotherapy Education With ChatGPT.,PubMed,1.0
39963119,Fattah 2025,2025,Comparative analysis of ChatGPT and Gemini (Bard) in medical inquiry: a scoping review.,PubMed,1.0
39962513,Dohál 2025,2025,"Diagnostics, resistance and clinical relevance of non-tuberculous mycobacteria unidentified at the species level by line probe assays: a bi-national study.",PubMed,1.0
39961910,Zhang 2025,2025,InspirationOnly: synthesizing expiratory CT from inspiratory CT to estimate parametric response map.,PubMed,1.0
39961491,Coute 2025,2025,Use of machine learning models to identify National Institutes of Health-funded cardiac arrest research.,PubMed,1.0
39954322,Yang 2025,2025,Aligning large language models with radiologists by reinforcement learning from AI feedback for chest CT reports.,PubMed,1.0
39953150,Fink 2025,2025,Retrieval-augmented generation improves precision and trust of a GPT-4 model for emergency radiology diagnosis and classification: a proof-of-concept study.,PubMed,1.0
39948337,Bercea 2025,2025,Evaluating normative representation learning in generative AI for robust anomaly detection in brain imaging.,PubMed,1.0
39948136,Toader 2025,2025,Efficient solid-phase extraction of oligo-DNA from complex media using a nitrocellulose membrane modified with carbon nanotubes and aminated reduced graphene oxide.,PubMed,1.0
39947682,Raymond 2025,2025,Leveraging Physics-Based Synthetic MR Images and Deep Transfer Learning for Artifact Reduction in Echo-Planar Imaging.,PubMed,1.0
39946168,Kottlors 2025,2025,Large Language Models-Supported Thrombectomy Decision-Making in Acute Ischemic Stroke Based on Radiology Reports: Feasibility Qualitative Study.,PubMed,1.0
39944881,Majila 2025,2025,Frontiers in integrative structural modeling of macromolecular assemblies.,PubMed,1.0
39940829,Xie 2025,2025,Network Diffusion-Constrained Variational Generative Models for Investigating the Molecular Dynamics of Brain Connectomes Under Neurodegeneration.,PubMed,1.0
39939230,Gunes 2025,2025,Textual Proficiency and Visual Deficiency: A Comparative Study of Large Language Models and Radiologists in MRI Artifact Detection and Correction.,PubMed,1.0
39939229,Guenette 2025,2025,Generative AI as Both Threat to and Tool for Maintaining Radiology Research Propriety.,PubMed,1.0
39938251,Pan 2025,2025,Hybrid-noise generative diffusion probabilistic model for cervical spine MRI image generation.,PubMed,1.0
39938163,Mese 2025,2025,Large language models in methodological quality evaluation of radiomics research based on METRICS: ChatGPT vs NotebookLM vs radiologist.,PubMed,1.0
39934596,Oliver-Gutierrez 2025,2025,Sequential central retinal artery occlusion in two brothers: a fight to prevent blindness.,PubMed,1.0
39934584,Hirata 2025,2025,Correction: Generative AI and large language models in nuclear medicine: current status and future prospects.,PubMed,1.0
39934372,Kim 2025,2025,Benchmarking the diagnostic performance of open source LLMs in 1933 Eurorad case reports.,PubMed,1.0
39934265,Veeramani 2025,2025,A promising AI based super resolution image reconstruction technique for early diagnosis of skin cancer.,PubMed,1.0
39934005,Lopes 2025,2025,The Evolution of Artificial Intelligence in Nuclear Medicine.,PubMed,1.0
39933814,Phillips 2025,2025,Comprehensive coronary CT angiography in people living with HIV: a systematic review and meta-analysis.,PubMed,1.0
39932418,Crimì 2025,2025,ChatGPT versus Radiology Institutional Websites: What Is the Patients' Point of View?,PubMed,1.0
39931456,Zhang 2025,2025,AXpert: human expert facilitated privacy-preserving large language models for abdominal X-ray report labeling.,PubMed,1.0
39930078,Sorin 2025,2025,Integrated visual and text-based analysis of ophthalmology clinical cases using a large language model.,PubMed,1.0
39928192,Kunimasa 2025,2025,Driver mutation detected in cerebrospinal fluid despite negative liquid biopsy results.,PubMed,1.0
39926073,Oshika 2025,2025,Artificial Intelligence Applications in Ophthalmology.,PubMed,1.0
39924377,Ozenbas 2025,2025,ChatGPT-4o's Performance in Brain Tumor Diagnosis and MRI Findings: A Comparative Analysis with Radiologists.,PubMed,1.0
39923296,Bereuter 2025,2025,Benchmarking Vision Capabilities of Large Language Models in Surgical Examination Questions.,PubMed,1.0
39921937,Kaba 2025,2025,Evaluating large language models in supporting bone-RADS scoring: accuracy and inter-model agreement.,PubMed,1.0
39919278,Yang 2025,2025,Unveiling GPT-4V's hidden challenges behind high accuracy on USMLE questions: Observational Study.,PubMed,1.0
39918342,Teramoto 2025,2025,Automated Description Generation of Cytologic Findings for Lung Cytological Images Using a Pretrained Vision Model and Dual Text Decoders: Preliminary Study.,PubMed,1.0
39917264,Ding 2024,2024,Evaluating ChatGPT's diagnostic potential for pathology images.,PubMed,1.0
39915831,Ying 2025,2025,Clinical characteristics and prognosis of amyopathic dermatomyositis patients with interstitial lung disease: insights from a retrospective cohort.,PubMed,1.0
39915678,Miao 2025,2025,The MI-CLAIM-GEN checklist for generative artificial intelligence in health.,PubMed,1.0
39911314,Mukunya 2024,2024,Utilisation of ChatGPT and other Artificial Intelligence tools among medical faculty in Uganda: a cross-sectional study.,PubMed,1.0
39910272,Goh 2025,2025,GPT-4 assistance for improvement of physician performance on patient care tasks: a randomized controlled trial.,PubMed,1.0
39909993,Kanemaru 2025,2025,Efficacy of Fine-Tuned Large Language Model in CT Protocol Assignment as Clinical Decision-Supporting System.,PubMed,1.0
39909578,Currie 2025,2025,Generative Artificial Intelligence in Nuclear Medicine Education.,PubMed,1.0
39909140,Cao 2025,2025,Antibacterial and metalloproteinase-inhibited zinc-doped bioactive glass nanoparticles for enhancing dentin adhesion.,PubMed,1.0
39907980,Fukushima 2025,2025,Influence of prior probability information on large language model performance in radiological diagnosis.,PubMed,1.0
39905177,Kumar 2025,2025,Computer-aided cholelithiasis diagnosis using explainable convolutional neural network.,PubMed,1.0
39904811,Halfmann 2025,2025,[Artificial intelligence in radiology : Literature overview and reading recommendations].,PubMed,1.0
39903072,Bhayana 2025,2025,Leveraging Large Language Models to Generate Clinical Histories for Oncologic Imaging Requisitions.,PubMed,1.0
39899928,Deng 2025,2025,"ChatGPT is a comprehensive education tool for patients with patellar tendinopathy, but it currently lacks accuracy and readability.",PubMed,1.0
39897335,Patel 2025,2025,OpenEvidence: Enhancing Medical Student Clinical Rotations With AI but With Limitations.,PubMed,1.0
39896191,Ammo 2024,2024,Evaluating ChatGPT-4o as a decision support tool in multidisciplinary sarcoma tumor boards: heterogeneous performance across various specialties.,PubMed,1.0
39894840,Ding 2025,2025,Evaluation and practical application of prompt-driven ChatGPTs for EMR generation.,PubMed,1.0
39893481,Rahimi 2025,2025,Augmentation index as a predictor of right ventricular dysfunction in coronary artery disease: a cross-sectional study.,PubMed,1.0
39893407,Tassoker 2025,2025,ChatGPT-4 Omni's superiority in answering multiple-choice oral radiology questions.,PubMed,1.0
39891687,Yılmaz 2025,2025,Assessment of choroidal vascularity index in juvenile idiopathic arthritis: implications for disease monitoring.,PubMed,1.0
39890777,Clusmann 2025,2025,Prompt injection attacks on vision language models in oncology.,PubMed,1.0
39890713,Xia 2025,2025,Attitudes of radiologists and interns toward the adoption of GPT-like technologies: a National Survey Study in China.,PubMed,1.0
39884167,Ankush 2025,2025,VoxRad: Building an open-source locally-hosted radiology reporting system.,PubMed,1.0
39883962,Ahunbay 2025,2025,Deep learning-based quick MLC sequencing for MRI-guided online adaptive radiotherapy: a feasibility study for pancreatic cancer patients.,PubMed,1.0
39881943,Chua 2024,2024,Integration of customised LLM for discharge summary generation in real-world clinical settings: a pilot study on RUSSELL GPT.,PubMed,1.0
39881022,Bassani 2025,2025,Feasibility of generating sagittal radiographs from coronal views using GAN-based deep learning framework in adolescent idiopathic scoliosis.,PubMed,1.0
39880876,Schmidl 2025,2025,Artificial intelligence for image recognition in diagnosing oral and oropharyngeal cancer and leukoplakia.,PubMed,1.0
39879570,Gupta 2025,2025,Provision of Radiology Reports Simplified With Large Language Models to Patients With Cancer: Impact on Patient Satisfaction.,PubMed,1.0
39878897,Haberl 2025,2025,Generative artificial intelligence enables the generation of bone scintigraphy images and improves generalization of deep learning models in data-constrained environments.,PubMed,1.0
39878877,Isaac 2025,2025,Revolutionising osseous biopsy: the impact of artificial intelligence in the era of personalized medicine.,PubMed,1.0
39878409,Li 2025,2025,Use of ChatGPT Large Language Models to Extract Details of Recommendations for Additional Imaging From Free-Text Impressions of Radiology Reports.,PubMed,1.0
